Loading configuration ... done.
***Starting server on port 55931 ***
Loading net-file from '/usr/app/simulation/Ingolstadt_SUMO_365/ingolstadt_net.net.xml' ... done (3903ms).
Loading additional-files from '/usr/app/simulation/Ingolstadt_SUMO_365/TL/2023-06-19_tlLogics_24h.tll.xml' ... done (67ms).
Loading additional-files from '/usr/app/simulation/Ingolstadt_SUMO_365/TL/2023-06-19_WAUT.xml' ... done (5ms).
Loading additional-files from '/usr/app/simulation/Ingolstadt_SUMO_365/PT/pt_stops.add.xml' ... done (19ms).
Loading additional-files from '/usr/app/simulation/Ingolstadt_SUMO_365/PT/2023-06-19_gtfs_trips.rou.xml' ... 
done (558ms).
Loading done.
Simulation version 1.18.0 started with time: 0.00.
Step #18600.00 (37ms ~= 27.03*RT, ~33756.76UPS, TraCI: 415ms, vehicles TOT 8284 ACT 1249 B
Step #18700.00 (20ms ~= 50.00*RT, ~67750.00UPS, TraCI: 0ms, vehicles TOT 8520 ACT 1355 BUF
Step #18800.00 (22ms ~= 45.45*RT, ~63818.18UPS, TraCI: 0ms, vehicles TOT 8739 ACT 1404 BUF
Step #18900.00 (37ms ~= 27.03*RT, ~38594.59UPS, TraCI: 470ms, vehicles TOT 8956 ACT 1428 B
Step #19000.00 (17ms ~= 58.82*RT, ~85058.82UPS, TraCI: 1ms, vehicles TOT 9182 ACT 1446 BUF
Step #19100.00 (44ms ~= 22.73*RT, ~33113.64UPS, TraCI: 0ms, vehicles TOT 9416 ACT 1457 BUF
Step #19200.00 (49ms ~= 20.41*RT, ~30081.63UPS, TraCI: 484ms, vehicles TOT 9650 ACT 1474 B
Step #19300.00 (36ms ~= 27.78*RT, ~42111.11UPS, TraCI: 1ms, vehicles TOT 9909 ACT 1516 BUF
Step #19400.00 (47ms ~= 21.28*RT, ~32872.34UPS, TraCI: 0ms, vehicles TOT 10135 ACT 1545 BU
Step #19500.00 (42ms ~= 23.81*RT, ~35476.19UPS, TraCI: 483ms, vehicles TOT 10319 ACT 1490 
Step #19600.00 (19ms ~= 52.63*RT, ~78842.11UPS, TraCI: 1ms, vehicles TOT 10558 ACT 1498 BU
Step #19700.00 (78ms ~= 12.82*RT, ~19243.59UPS, TraCI: 1ms, vehicles TOT 10774 ACT 1501 BU
Step #19800.00 (42ms ~= 23.81*RT, ~35809.52UPS, TraCI: 488ms, vehicles TOT 11000 ACT 1504 
Step #19900.00 (53ms ~= 18.87*RT, ~28283.02UPS, TraCI: 1ms, vehicles TOT 11238 ACT 1499 BU
Step #20000.00 (42ms ~= 23.81*RT, ~34547.62UPS, TraCI: 0ms, vehicles TOT 11461 ACT 1451 BU
Step #20100.00 (20ms ~= 50.00*RT, ~74300.00UPS, TraCI: 488ms, vehicles TOT 11707 ACT 1486 
Step #20200.00 (19ms ~= 52.63*RT, ~78210.53UPS, TraCI: 0ms, vehicles TOT 11917 ACT 1486 BU
Step #20300.00 (21ms ~= 47.62*RT, ~70190.48UPS, TraCI: 1ms, vehicles TOT 12127 ACT 1474 BU
Step #20400.00 (31ms ~= 32.26*RT, ~48258.06UPS, TraCI: 489ms, vehicles TOT 12363 ACT 1496 
Step #20500.00 (24ms ~= 41.67*RT, ~62666.67UPS, TraCI: 1ms, vehicles TOT 12596 ACT 1504 BU
Step #20600.00 (40ms ~= 25.00*RT, ~38025.00UPS, TraCI: 0ms, vehicles TOT 12822 ACT 1521 BU
Step #20700.00 (50ms ~= 20.00*RT, ~30640.00UPS, TraCI: 497ms, vehicles TOT 13046 ACT 1532 
Step #20800.00 (46ms ~= 21.74*RT, ~33304.35UPS, TraCI: 0ms, vehicles TOT 13279 ACT 1532 BU
Step #20900.00 (48ms ~= 20.83*RT, ~32520.83UPS, TraCI: 0ms, vehicles TOT 13514 ACT 1561 BU
Step #21000.00 (43ms ~= 23.26*RT, ~36395.35UPS, TraCI: 508ms, vehicles TOT 13740 ACT 1565 
Step #21100.00 (25ms ~= 40.00*RT, ~62320.00UPS, TraCI: 1ms, vehicles TOT 13968 ACT 1558 BU
Step #21200.00 (44ms ~= 22.73*RT, ~35795.45UPS, TraCI: 0ms, vehicles TOT 14210 ACT 1575 BU
Step #21300.00 (23ms ~= 43.48*RT, ~67913.04UPS, TraCI: 507ms, vehicles TOT 14438 ACT 1562 
Step #21400.00 (21ms ~= 47.62*RT, ~75428.57UPS, TraCI: 0ms, vehicles TOT 14678 ACT 1584 BU
Step #21500.00 (23ms ~= 43.48*RT, ~68565.22UPS, TraCI: 0ms, vehicles TOT 14898 ACT 1577 BU
Step #21600.00 (30ms ~= 33.33*RT, ~51566.67UPS, TraCI: 500ms, vehicles TOT 15135 ACT 1547 
Step #21700.00 (49ms ~= 20.41*RT, ~33428.57UPS, TraCI: 0ms, vehicles TOT 15465 ACT 1638 BU
Step #21800.00 (47ms ~= 21.28*RT, ~38063.83UPS, TraCI: 0ms, vehicles TOT 15825 ACT 1789 BU
Step #21900.00 (46ms ~= 21.74*RT, ~41478.26UPS, TraCI: 636ms, vehicles TOT 16170 ACT 1908 
Step #22000.00 (28ms ~= 35.71*RT, ~72107.14UPS, TraCI: 1ms, vehicles TOT 16520 ACT 2019 BU
Step #22100.00 (49ms ~= 20.41*RT, ~42938.78UPS, TraCI: 0ms, vehicles TOT 16836 ACT 2104 BU
Step #22200.00 (54ms ~= 18.52*RT, ~40592.59UPS, TraCI: 722ms, vehicles TOT 17166 ACT 2192 
Step #22300.00 (56ms ~= 17.86*RT, ~40357.14UPS, TraCI: 0ms, vehicles TOT 17516 ACT 2260 BU
Step #22400.00 (35ms ~= 28.57*RT, ~66171.43UPS, TraCI: 0ms, vehicles TOT 17869 ACT 2316 BU
Step #22500.00 (51ms ~= 19.61*RT, ~46274.51UPS, TraCI: 756ms, vehicles TOT 18209 ACT 2360 
Step #22600.00 (44ms ~= 22.73*RT, ~53363.64UPS, TraCI: 0ms, vehicles TOT 18508 ACT 2348 BU
Step #22700.00 (48ms ~= 20.83*RT, ~49937.50UPS, TraCI: 1ms, vehicles TOT 18875 ACT 2397 BU
Step #22800.00 (32ms ~= 31.25*RT, ~75781.25UPS, TraCI: 782ms, vehicles TOT 19198 ACT 2425 
Step #22900.00 (58ms ~= 17.24*RT, ~40620.69UPS, TraCI: 0ms, vehicles TOT 19494 ACT 2356 BU
Step #23000.00 (46ms ~= 21.74*RT, ~50065.22UPS, TraCI: 0ms, vehicles TOT 19801 ACT 2303 BU
Step #23100.00 (33ms ~= 30.30*RT, ~71454.55UPS, TraCI: 757ms, vehicles TOT 20161 ACT 2358 
Step #23200.00 (55ms ~= 18.18*RT, ~43472.73UPS, TraCI: 0ms, vehicles TOT 20536 ACT 2391 BU
Step #23300.00 (50ms ~= 20.00*RT, ~48400.00UPS, TraCI: 1ms, vehicles TOT 20885 ACT 2420 BU
Step #23400.00 (35ms ~= 28.57*RT, ~70142.86UPS, TraCI: 794ms, vehicles TOT 21233 ACT 2455 
Step #23500.00 (32ms ~= 31.25*RT, ~76125.00UPS, TraCI: 1ms, vehicles TOT 21579 ACT 2436 BU
Step #23600.00 (55ms ~= 18.18*RT, ~45800.00UPS, TraCI: 0ms, vehicles TOT 21991 ACT 2519 BU
Step #23700.00 (30ms ~= 33.33*RT, ~84300.00UPS, TraCI: 818ms, vehicles TOT 22330 ACT 2529 
Step #23800.00 (41ms ~= 24.39*RT, ~61951.22UPS, TraCI: 0ms, vehicles TOT 22645 ACT 2540 BU
Step #23900.00 (32ms ~= 31.25*RT, ~80593.75UPS, TraCI: 1ms, vehicles TOT 23019 ACT 2579 BU
Step #24000.00 (73ms ~= 13.70*RT, ~35506.85UPS, TraCI: 835ms, vehicles TOT 23360 ACT 2592 
Step #24100.00 (33ms ~= 30.30*RT, ~79363.64UPS, TraCI: 1ms, vehicles TOT 23724 ACT 2619 BU
Step #24200.00 (57ms ~= 17.54*RT, ~45614.04UPS, TraCI: 1ms, vehicles TOT 24047 ACT 2600 BU
Step #24300.00 (44ms ~= 22.73*RT, ~58000.00UPS, TraCI: 818ms, vehicles TOT 24360 ACT 2552 
Step #24400.00 (49ms ~= 20.41*RT, ~51183.67UPS, TraCI: 0ms, vehicles TOT 24683 ACT 2508 BU
Step #24500.00 (43ms ~= 23.26*RT, ~58906.98UPS, TraCI: 1ms, vehicles TOT 25046 ACT 2533 BU
Step #24600.00 (84ms ~= 11.90*RT, ~30380.95UPS, TraCI: 833ms, vehicles TOT 25398 ACT 2552 
Step #24700.00 (33ms ~= 30.30*RT, ~76909.09UPS, TraCI: 0ms, vehicles TOT 25724 ACT 2538 BU
Step #24800.00 (34ms ~= 29.41*RT, ~76382.35UPS, TraCI: 0ms, vehicles TOT 26103 ACT 2597 BU
Step #24900.00 (39ms ~= 25.64*RT, ~66641.03UPS, TraCI: 846ms, vehicles TOT 26441 ACT 2599 
Step #25000.00 (59ms ~= 16.95*RT, ~43694.92UPS, TraCI: 0ms, vehicles TOT 26767 ACT 2578 BU
Step #25100.00 (49ms ~= 20.41*RT, ~53306.12UPS, TraCI: 1ms, vehicles TOT 27134 ACT 2612 BU
Step #25200.00 (56ms ~= 17.86*RT, ~46410.71UPS, TraCI: 849ms, vehicles TOT 27478 ACT 2599 
Step #25300.00 (56ms ~= 17.86*RT, ~50410.71UPS, TraCI: 0ms, vehicles TOT 28032 ACT 2823 BU
Step #25400.00 (59ms ~= 16.95*RT, ~51305.08UPS, TraCI: 1ms, vehicles TOT 28607 ACT 3027 BU
Step #25500.00 (62ms ~= 16.13*RT, ~50951.61UPS, TraCI: 1008ms, vehicles TOT 29103 ACT 3159
Step #25600.00 (61ms ~= 16.39*RT, ~54426.23UPS, TraCI: 0ms, vehicles TOT 29631 ACT 3320 BU
Step #25700.00 (80ms ~= 12.50*RT, ~43900.00UPS, TraCI: 1ms, vehicles TOT 30181 ACT 3512 BU
Step #25800.00 (69ms ~= 14.49*RT, ~54318.84UPS, TraCI: 1230ms, vehicles TOT 30776 ACT 3748
Step #25900.00 (106ms ~= 9.43*RT, ~37028.30UPS, TraCI: 0ms, vehicles TOT 31304 ACT 3925 BU
Step #26000.00 (60ms ~= 16.67*RT, ~66950.00UPS, TraCI: 0ms, vehicles TOT 31794 ACT 4017 BU
Step #26100.00 (75ms ~= 13.33*RT, ~55800.00UPS, TraCI: 1328ms, vehicles TOT 32355 ACT 4185
Step #26200.00 (67ms ~= 14.93*RT, ~64552.24UPS, TraCI: 0ms, vehicles TOT 32876 ACT 4325 BU
Step #26300.00 (72ms ~= 13.89*RT, ~63236.11UPS, TraCI: 0ms, vehicles TOT 33487 ACT 4553 BU
Step #26400.00 (59ms ~= 16.95*RT, ~79542.37UPS, TraCI: 1472ms, vehicles TOT 33995 ACT 4693
Step #26500.00 (69ms ~= 14.49*RT, ~70304.35UPS, TraCI: 1ms, vehicles TOT 34528 ACT 4851 BU
Step #26600.00 (80ms ~= 12.50*RT, ~62450.00UPS, TraCI: 0ms, vehicles TOT 35055 ACT 4996 BU
Step #26700.00 (66ms ~= 15.15*RT, ~78590.91UPS, TraCI: 1668ms, vehicles TOT 35610 ACT 5187
Step #26800.00 (80ms ~= 12.50*RT, ~67225.00UPS, TraCI: 0ms, vehicles TOT 36169 ACT 5378 BU
Step #26900.00 (65ms ~= 15.38*RT, ~85353.85UPS, TraCI: 0ms, vehicles TOT 36680 ACT 5548 BU
Step #27000.00 (102ms ~= 9.80*RT, ~55509.80UPS, TraCI: 1830ms, vehicles TOT 37207 ACT 5662
Step #27100.00 (72ms ~= 13.89*RT, ~80236.11UPS, TraCI: 0ms, vehicles TOT 37739 ACT 5777 BU
Step #27200.00 (87ms ~= 11.49*RT, ~67137.93UPS, TraCI: 0ms, vehicles TOT 38205 ACT 5841 BU
Step #27300.00 (77ms ~= 12.99*RT, ~76961.04UPS, TraCI: 1915ms, vehicles TOT 38721 ACT 5926
Step #27400.00 (80ms ~= 12.50*RT, ~75787.50UPS, TraCI: 0ms, vehicles TOT 39241 ACT 6063 BU
Step #27500.00 (80ms ~= 12.50*RT, ~77212.50UPS, TraCI: 1ms, vehicles TOT 39745 ACT 6177 BU
Step #27600.00 (83ms ~= 12.05*RT, ~75987.95UPS, TraCI: 2033ms, vehicles TOT 40274 ACT 6307
Step #27700.00 (66ms ~= 15.15*RT, ~97242.42UPS, TraCI: 1ms, vehicles TOT 40814 ACT 6418 BU
Step #27800.00 (60ms ~= 16.67*RT, ~109466.67UPS, TraCI: 0ms, vehicles TOT 41379 ACT 6568 B
Step #27900.00 (116ms ~= 8.62*RT, ~57793.10UPS, TraCI: 2176ms, vehicles TOT 41896 ACT 6704
Step #28000.00 (84ms ~= 11.90*RT, ~81773.81UPS, TraCI: 1ms, vehicles TOT 42435 ACT 6869 BU
Step #28100.00 (83ms ~= 12.05*RT, ~84542.17UPS, TraCI: 1ms, vehicles TOT 42951 ACT 7017 BU
Step #28200.00 (91ms ~= 10.99*RT, ~78868.13UPS, TraCI: 2276ms, vehicles TOT 43480 ACT 7177
Step #28300.00 (103ms ~= 9.71*RT, ~70708.74UPS, TraCI: 0ms, vehicles TOT 44012 ACT 7283 BU
Step #28400.00 (71ms ~= 14.08*RT, ~104521.13UPS, TraCI: 0ms, vehicles TOT 44506 ACT 7421 B
Step #28500.00 (117ms ~= 8.55*RT, ~65000.00UPS, TraCI: 2417ms, vehicles TOT 45093 ACT 7605
Step #28600.00 (96ms ~= 10.42*RT, ~80916.67UPS, TraCI: 0ms, vehicles TOT 45683 ACT 7768 BU
Step #28700.00 (64ms ~= 15.62*RT, ~121718.75UPS, TraCI: 0ms, vehicles TOT 46136 ACT 7790 B
Step #28800.00 (105ms ~= 9.52*RT, ~75333.33UPS, TraCI: 2537ms, vehicles TOT 46647 ACT 7910
Step #28900.00 (70ms ~= 14.29*RT, ~115028.57UPS, TraCI: 0ms, vehicles TOT 47144 ACT 8052 B
Step #29000.00 (90ms ~= 11.11*RT, ~91077.78UPS, TraCI: 0ms, vehicles TOT 47673 ACT 8197 BU
Step #29100.00 (87ms ~= 11.49*RT, ~96103.45UPS, TraCI: 2638ms, vehicles TOT 48196 ACT 8361
Step #29200.00 (96ms ~= 10.42*RT, ~88291.67UPS, TraCI: 1ms, vehicles TOT 48696 ACT 8476 BU
Step #29300.00 (87ms ~= 11.49*RT, ~98827.59UPS, TraCI: 0ms, vehicles TOT 49201 ACT 8598 BU
Step #29400.00 (98ms ~= 10.20*RT, ~88540.82UPS, TraCI: 2789ms, vehicles TOT 49674 ACT 8677
Step #29500.00 (101ms ~= 9.90*RT, ~87673.27UPS, TraCI: 0ms, vehicles TOT 50215 ACT 8855 BU
Step #29600.00 (97ms ~= 10.31*RT, ~93082.47UPS, TraCI: 0ms, vehicles TOT 50725 ACT 9029 BU
Step #29700.00 (119ms ~= 8.40*RT, ~76865.55UPS, TraCI: 2946ms, vehicles TOT 51226 ACT 9147
Step #29800.00 (104ms ~= 9.62*RT, ~89317.31UPS, TraCI: 0ms, vehicles TOT 51756 ACT 9289 BU
Step #29900.00 (87ms ~= 11.49*RT, ~107965.52UPS, TraCI: 0ms, vehicles TOT 52227 ACT 9393 B
Step #30000.00 (92ms ~= 10.87*RT, ~103706.52UPS, TraCI: 3013ms, vehicles TOT 52752 ACT 954
Step #30100.00 (100ms ~= 10.00*RT, ~96810.00UPS, TraCI: 1ms, vehicles TOT 53262 ACT 9681 B
Step #30200.00 (89ms ~= 11.24*RT, ~109741.57UPS, TraCI: 0ms, vehicles TOT 53718 ACT 9767 B
Step #30300.00 (97ms ~= 10.31*RT, ~102010.31UPS, TraCI: 3185ms, vehicles TOT 54260 ACT 989
Step #30400.00 (116ms ~= 8.62*RT, ~86198.28UPS, TraCI: 0ms, vehicles TOT 54738 ACT 9999 BU
Step #30500.00 (102ms ~= 9.80*RT, ~99323.53UPS, TraCI: 0ms, vehicles TOT 55224 ACT 10131 B
Step #30600.00 (124ms ~= 8.06*RT, ~82072.58UPS, TraCI: 3212ms, vehicles TOT 55682 ACT 1017
Step #30700.00 (79ms ~= 12.66*RT, ~129177.22UPS, TraCI: 1ms, vehicles TOT 56151 ACT 10205 
Step #30800.00 (104ms ~= 9.62*RT, ~99288.46UPS, TraCI: 1ms, vehicles TOT 56665 ACT 10326 B
Step #30900.00 (102ms ~= 9.80*RT, ~101901.96UPS, TraCI: 3308ms, vehicles TOT 57122 ACT 103
Step #31000.00 (96ms ~= 10.42*RT, ~109520.83UPS, TraCI: 1ms, vehicles TOT 57641 ACT 10514 
Step #31100.00 (82ms ~= 12.20*RT, ~129841.46UPS, TraCI: 1ms, vehicles TOT 58144 ACT 10647 
Step #31200.00 (127ms ~= 7.87*RT, ~84858.27UPS, TraCI: 3476ms, vehicles TOT 58621 ACT 1077
Step #31300.00 (102ms ~= 9.80*RT, ~106970.59UPS, TraCI: 1ms, vehicles TOT 59130 ACT 10911 
Step #31400.00 (119ms ~= 8.40*RT, ~92689.08UPS, TraCI: 1ms, vehicles TOT 59632 ACT 11030 B
Step #31500.00 (118ms ~= 8.47*RT, ~94567.80UPS, TraCI: 3549ms, vehicles TOT 60125 ACT 1115
Step #31600.00 (139ms ~= 7.19*RT, ~81618.71UPS, TraCI: 1ms, vehicles TOT 60642 ACT 11345 B
Step #31700.00 (96ms ~= 10.42*RT, ~119572.92UPS, TraCI: 0ms, vehicles TOT 61144 ACT 11479 
Step #31800.00 (109ms ~= 9.17*RT, ~106036.70UPS, TraCI: 3683ms, vehicles TOT 61580 ACT 115
Step #31900.00 (103ms ~= 9.71*RT, ~113155.34UPS, TraCI: 0ms, vehicles TOT 62086 ACT 11655 
Step #32000.00 (117ms ~= 8.55*RT, ~100786.32UPS, TraCI: 0ms, vehicles TOT 62595 ACT 11792 
