Simulation Time,Total Vehicles,Passenger,Trucks,Buses,Motorcycles,Bicycles,Emergencies,Trailers,Deliveries,Total Fuel Consumption (ml),Total CO2 Emission (mg),Total CO Emission (mg),Total HC Emission (mg),Total NOx Emission (mg),Total PMx Emission (mg),Total Trip Time (s),Total Delay (s)
1800.0,815,815,0,0,0,0,0,0,0,18413744.948020548,57730818.04442534,1379767.239056952,7604.7582368245285,23255.813169756424,1117.9416177562257,265874.0,1713605.4262400435
1860.0,793,793,0,0,0,0,0,0,0,19151260.86325173,60043079.24547931,1434586.6880470219,7907.51384077006,24187.278692142565,1162.14357720802,278265.0,1800244.7838438672
1920.0,769,769,0,0,0,0,0,0,0,19839753.512216054,62201638.18648788,1485883.4116438108,8189.666636339109,25053.75735900403,1201.4532452211224,289447.0,1884142.3178371387
1980.0,787,787,0,0,0,0,0,0,0,20556903.392224547,64450044.538590856,1540159.1211328907,8488.012211217563,25957.698487344904,1243.951589816202,300698.0,1971985.2386944978
2040.0,794,794,0,0,0,0,0,0,0,21319711.202536866,66841602.9012594,1595322.362389659,8793.278653490841,26920.419132790423,1288.9028183060261,311296.0,2058647.9403829193
2100.0,797,797,0,0,0,0,0,0,0,22069470.389326707,69192247.61376008,1651344.920173843,9102.091866677447,27868.79893966143,1333.1475811094806,322124.0,2139503.836429413
2160.0,802,802,0,0,0,0,0,0,0,22860215.375840746,71671398.30753084,1709615.9274260493,9424.615629829806,28878.68566775872,1381.5986369244597,334082.0,2222144.981943476
2220.0,783,783,0,0,0,0,0,0,0,23583340.9209542,73938538.76610266,1765658.400956015,9731.497812366079,29794.558947016692,1424.7472746477101,345447.0,2305821.449848814
2280.0,788,788,0,0,0,0,0,0,0,24343649.89928333,76322256.11677419,1826661.829522652,10063.836372319967,30763.101283973927,1471.3308735920639,357638.0,2388584.1172330007
2340.0,802,802,0,0,0,0,0,0,0,25145017.410953537,78834704.17472024,1890401.192767352,10412.471013125532,31783.428527268024,1522.1540807741792,370081.0,2471795.369070911
2400.0,805,805,0,0,0,0,0,0,0,25943560.579755366,81338297.68334979,1952174.3633601884,10751.18722876422,32791.20793105288,1572.078238280614,382158.0,2555797.850880854
2460.0,810,810,0,0,0,0,0,0,0,26683563.354937933,83658347.25285597,2012304.5045664876,11077.964085554251,33726.84950934848,1616.9569601827664,394040.0,2637453.499216104
2520.0,806,806,0,0,0,0,0,0,0,27501290.392662067,86222089.88036078,2074267.467196064,11419.37056155669,34768.63368262695,1667.7755512774165,405987.0,2717674.2907812283
2580.0,812,812,0,0,0,0,0,0,0,28239189.978251174,88535554.88041174,2126454.9620777518,11709.347068069847,35689.795724842144,1710.9143347190327,417316.0,2798987.7053326545
2640.0,814,814,0,0,0,0,0,0,0,29049629.114376232,91076444.0637553,2190490.2481334684,12059.929319413824,36717.15866262723,1762.3307558621798,428961.0,2879730.9527360364
2700.0,810,810,0,0,0,0,0,0,0,29776767.379131936,93356171.53084965,2240321.1403909414,12338.582923352851,37626.789984124836,1803.7748261383852,440956.0,2962173.2175881523
2760.0,785,785,0,0,0,0,0,0,0,30451304.18501765,95470977.48570111,2289542.9446504093,12610.480529715145,38472.565152752926,1842.3752461395063,452415.0,3042066.195141898
2820.0,775,775,0,0,0,0,0,0,0,31167328.531194277,97715857.076444,2345664.5559822703,12917.912199747712,39392.39000667006,1885.8262989583236,463633.0,3121345.398657489
2880.0,767,767,0,0,0,0,0,0,0,31895789.392168783,99999725.88779502,2401696.9735718453,13225.394617380758,40314.742367729355,1929.5437737951102,474762.0,3201735.7985297916
2940.0,767,767,0,0,0,0,0,0,0,32630776.346259736,102304055.82279119,2458293.019734863,13536.182342479471,41244.60020844501,1974.1265532112543,485738.0,3283776.2029876234
3000.0,762,762,0,0,0,0,0,0,0,33321766.113736805,104470447.58641486,2509428.0288348296,13818.550394756803,42120.937893118724,2014.566914710948,496281.0,3364236.336936376
3060.0,764,764,0,0,0,0,0,0,0,34032214.37381259,106697848.69675434,2560445.879622312,14101.381260978154,43020.56755670032,2056.237010039988,506944.0,3444494.953939681
3120.0,758,758,0,0,0,0,0,0,0,34733005.28207541,108894968.46288438,2611426.3754137326,14383.349818645725,43906.276741389,2096.4524282931034,517685.0,3524520.3150881995
3180.0,759,759,0,0,0,0,0,0,0,35460484.46846202,111175757.71421227,2668759.331506033,14696.523016231311,44825.95202304845,2140.670798445767,528834.0,3603652.8953656415
3240.0,757,757,0,0,0,0,0,0,0,36161679.61324451,113374146.9189057,2719401.117143634,14977.125979517963,45713.42797677282,2181.4123101804234,540710.0,3681756.894811298
3300.0,776,776,0,0,0,0,0,0,0,36874367.176415846,115608558.42159832,2775858.3589097857,15284.880514530823,46611.89618814379,2223.7108753588395,552338.0,3761775.17506044
3360.0,787,787,0,0,0,0,0,0,0,37615287.16136859,117931493.7040455,2830392.3916648724,15586.379393836032,47544.88029744898,2268.5767882249265,564208.0,3841048.562619438
3420.0,784,784,0,0,0,0,0,0,0,38337132.31432907,120194626.63300234,2881328.0027219024,15869.939459922369,48453.98994173957,2310.7289939866755,575682.0,3919576.9943367513
3480.0,788,788,0,0,0,0,0,0,0,39118634.27831914,122644793.29561466,2942895.3214260116,16206.943980255704,49444.23577952429,2360.686376666364,587124.0,3997072.257064071
3540.0,782,782,0,0,0,0,0,0,0,39899503.13387581,125092973.21283889,3004961.821938441,16546.59110170229,50438.81411315011,2409.823957251948,598870.0,4076242.264026722
3600.0,796,796,0,0,0,0,0,0,0,40606879.83179462,127310736.44420737,3061223.3383238195,16853.08126801116,51335.751210711904,2452.588497051777,610387.0,4155981.4577532583
3660.0,784,784,0,0,0,0,0,0,0,41399417.9399401,129795501.8433394,3125238.683976935,17201.907995406153,52346.44069837005,2503.1796967276086,622004.0,4236893.660051928
3720.0,783,783,0,0,0,0,0,0,0,42065283.327622175,131883119.26796624,3174752.8114878964,17474.503705223076,53183.60460853231,2540.9832204768527,632984.0,4320305.1948804
3780.0,769,769,0,0,0,0,0,0,0,42763623.026165955,134072549.10014537,3228406.1672227494,17768.67177175492,54063.245361387766,2581.747908964391,644096.0,4406188.056796583
3840.0,740,740,0,0,0,0,0,0,0,43448236.35706497,136218947.86139336,3280828.526069761,18056.579723720508,54924.61875701613,2623.4625126790143,654469.0,4490353.008676217
3900.0,693,693,0,0,0,0,0,0,0,44095838.45749606,138249311.03532267,3328735.964830337,18321.254058829927,55740.35980245275,2662.276159340655,664131.0,4569155.735930214
3960.0,667,667,0,0,0,0,0,0,0,44711017.293777116,140178018.50426087,3375831.9661106807,18579.75854887593,56521.02018783693,2698.8729779324894,673255.0,4645238.188899993
4020.0,640,640,0,0,0,0,0,0,0,45279393.61271441,141959995.09709448,3413595.9521243703,18791.886609067886,57228.80986269411,2730.592641475078,682303.0,4718097.789535237
4080.0,638,638,0,0,0,0,0,0,0,45889366.16945573,143872388.05598927,3455100.0560670616,19024.530040143614,57999.33496739468,2766.184259274166,691281.0,4789841.785312588
4140.0,632,632,0,0,0,0,0,0,0,46438922.33467087,145595351.9041684,3497913.3800375992,19258.288897937648,58686.50464964612,2798.832893531559,700248.0,4859180.296842571
4200.0,628,628,0,0,0,0,0,0,0,47005324.710106775,147371135.7880738,3540413.4111849437,19492.147203336244,59396.79555687155,2832.6753440043053,709093.0,4926773.423333248
4260.0,628,628,0,0,0,0,0,0,0,47575796.140023015,149159679.19114718,3580943.3989871377,19717.623349191294,60113.28162094028,2865.699557752254,717818.0,4991511.847797018
4320.0,618,618,0,0,0,0,0,0,0,48146136.432576336,150947812.25669074,3621764.9658831027,19944.398544346815,60830.01912595693,2899.2429837613795,725646.0,5054114.478297485
4380.0,623,623,0,0,0,0,0,0,0,48704352.8958231,152697933.31566602,3662922.6233327487,20171.628124484425,61534.06765326385,2932.3008560981843,732622.0,5114510.213193361
4440.0,620,620,0,0,0,0,0,0,0,49332549.23677143,154667463.85515222,3705688.6714442046,20411.598390546365,62328.71035385266,2969.9977971729763,739980.0,5176120.547695341
4500.0,604,604,0,0,0,0,0,0,0,49942021.19099915,156578283.9146034,3749663.365235903,20655.743200196248,63096.474792908884,3006.6519085293066,747874.0,5237261.545278566
4560.0,591,591,0,0,0,0,0,0,0,50483021.948957875,158274430.47737664,3788788.5895744157,20872.57172063627,63776.12772281395,3038.339220210901,756420.0,5296308.099126997
4620.0,586,586,0,0,0,0,0,0,0,51022102.68986807,159964554.17836437,3828793.143325869,21092.612716847554,64452.07359094957,3069.4328918606802,764168.0,5353109.311141646
4680.0,585,585,0,0,0,0,0,0,0,51522494.319679774,161533379.33851603,3866275.4377841107,21298.341915636232,65081.46061583337,3098.0630890141256,772087.0,5409771.520851557
4740.0,567,567,0,0,0,0,0,0,0,52055794.99154825,163205381.52747568,3909431.864270762,21533.55842881236,65764.7270738245,3130.9423853560534,780300.0,5467472.9584497055
4800.0,585,585,0,0,0,0,0,0,0,52617549.46085251,164966594.54696298,3953345.8133156877,21774.123959266213,66475.98228891086,3166.189963340352,787775.0,5524799.403065321
4860.0,597,597,0,0,0,0,0,0,0,53276539.85052844,167032672.20466813,4002161.3208623016,22045.082487876694,67319.88639584192,3209.145778057022,795070.0,5581430.797300464
4920.0,586,586,0,0,0,0,0,0,0,53817652.85250779,168729168.09587058,4043780.634900991,22273.590117398082,67997.79245216599,3242.295401466562,802598.0,5636541.383835621
4980.0,587,587,0,0,0,0,0,0,0,54361509.19267941,170434265.26901197,4085250.707989917,22501.38968589059,68679.40560219182,3275.3389962361393,809973.0,5691192.779351956
5040.0,600,600,0,0,0,0,0,0,0,54906003.417168826,172141366.8018128,4124740.016537338,22720.036033887343,69367.79165104998,3307.9462522311464,816969.0,5743261.245876175
5100.0,589,589,0,0,0,0,0,0,0,55451784.71085014,173852502.4030771,4163407.672588656,22934.83463233363,70047.894663464,3340.2375519205852,823936.0,5793800.075402069
5160.0,608,608,0,0,0,0,0,0,0,56007944.030161574,175596170.11276287,4206169.360722678,23169.07984107961,70742.60178873882,3373.7980045215777,831583.0,5846005.259229519
5220.0,583,583,0,0,0,0,0,0,0,56585416.151766315,177406663.91072237,4248274.045228478,23402.502562587262,71473.13217882412,3408.518808346555,839687.0,5896083.466881371
5280.0,600,600,0,0,0,0,0,0,0,57173935.998043254,179251790.20765787,4294187.540136901,23654.16278213295,72217.39977183669,3444.7672777416033,847842.0,5948675.191826121
5340.0,607,607,0,0,0,0,0,0,0,57812381.36682741,181253446.48913375,4344820.302378983,23931.71733269839,73030.42086343863,3486.066271219077,857199.0,6004822.701713622
5400.0,592,592,0,0,0,0,0,0,0,58384586.91090657,183047426.69289792,4386888.617514581,24164.589398829234,73747.38598531502,3520.743908653697,866065.0,6060170.236933899
5460.0,606,606,0,0,0,0,0,0,0,58996380.13360815,184965523.3725935,4433420.1087287385,24420.548443914595,74522.82986192858,3558.801984034865,874569.0,6116171.365817853
5520.0,614,614,0,0,0,0,0,0,0,59560945.07779405,186735542.72744885,4477724.83825354,24662.578258583922,75230.8011455815,3592.588853008179,883690.0,6174852.330266307
5580.0,602,602,0,0,0,0,0,0,0,60134117.68742572,188532557.12686524,4518563.656490275,24889.47015217668,75955.25628146864,3626.4081369967575,892397.0,6233441.371241296
5640.0,611,611,0,0,0,0,0,0,0,60686888.61222881,190265605.4319362,4559485.292662424,25114.66844789919,76650.58220754415,3659.3076708733897,901127.0,6294048.702002167
5700.0,618,618,0,0,0,0,0,0,0,61316033.22252756,192238102.85612875,4605424.903112426,25369.046270150768,77442.88912490303,3697.35434546,909686.0,6356141.938577462
5760.0,611,611,0,0,0,0,0,0,0,61841319.87793494,193884982.48716825,4642355.987814368,25573.982980428635,78101.742822763,3726.9650606725027,918041.0,6418918.614543098
5820.0,617,617,0,0,0,0,0,0,0,62392795.57753743,195613970.12500107,4681115.188210602,25789.397643521166,78794.14924273088,3758.1767442021173,926096.0,6480155.827657875
5880.0,627,627,0,0,0,0,0,0,0,62964141.286090136,197405252.91095123,4722375.933752028,26017.48572585182,79508.94310737288,3791.2016919739235,933743.0,6539900.627273114
5940.0,641,641,0,0,0,0,0,0,0,63573124.05163722,199314537.3023443,4765987.897716237,26259.77167233845,80275.10110053504,3826.7308426490094,942067.0,6601077.458166194
